2.42,3.19,3.72,3.99,5.34,5.44,6,6.07,6.33,6.67,6.76,6.9,7.06,7.7,7.79,8.2,8.78,9.33,9.81,9.98,10.11,10.35,10.72,11.09,11.4,11.63,11.72,12.07,12.4,12.62,12.82,13.26,14.07,14.19,14.34,14.45,14.78,14.9,15.4,15.83,16.55,16.82,16.97,17.12,17.36,17.74,17.87,18.27,18.92,19,20.2,20.4,20.51,20.96,21.02,21.14,21.47,21.64,21.96,22.15,22.23,22.49,22.73,22.87,23.21,23.36,23.91,24.07,24.53,24.71,25.2,25.26,26.06,26.12,26.24,26.56,26.96,26.81,26.89,26.99,27.12,27.37,27.41,27.68,27.84,28.3,28.43,28.51,28.59,28.93,29.03,29.68,29.88,30.2,30.47,30.63,30.85,30.91,31.33,32.05,33.68,34.08,36.92
"E1-AK-0-A",751460526.7265,11203982.5980317,214745066.6915,74575959.1130001,11909771.9514998,5884811.41399996,7162478.73470301,7193037.82200174,35352924.1190339,17875642.1252393,1846784.42156644,138947439.694999,126052753.153501,786428.76544985,9594698.58579527,3557572.61748848,7846787.1540804,19423460.1864499,48984665.2699997,5315641.88874098,17378692.3843603,21522300.0509999,10331940.9548,10135876.5413759,10431711.331,119949808.434,5304580.2715,28500159.0100562,1892358.67769626,4587149.50949997,15458276.2888285,27257721.3165001,17106804.9289999,2818248.51549998,17306725.3985,2908137.36158789,6825972.98001331,6825972.98001331,8013045.1979999,82691004.006401,74426555.1884999,68438664.7379996,6341462.97250007,10403804.3291445,22141900.6499995,11598828.2994997,113576988.445023,4496015.18300008,42716266.8228481,27652684.7816506,48239593.7755014,5913358.83000009,190852802.447497,4185345.5264967,53457253.7244999,61082629.7232869,16858729.3050004,8292682.97250005,112668900.051328,192890043.039502,12135071.8234999,11782449.8194997,43768112.7185001,100444211.472498,54161999.1130006,70779772.9530001,414885344.363009,12701604.0154992,30647314.7937386,3592787.48622389,23323974.9344995,7559529.8079998,49807724.1093004,12843934.3821892,7640494.46500002,108610982.206201,216501293.573002,79441057.9679998,5959667.79796005,12359934.8190164,18348502.216013,44440170.0742426,22612242.118614,30952244.0934998,12578053.9043592,266668344.648299,82634928.6403079,28721796.0386914,18317491.6290002,6308512.70371229,34164073.6613293,61455337.0684962,8714022.59280007,9788596.12580778,6555594.6755001,3549504.9404997,19357913.0949621,5434248.49079667,74017262.8049421,29738332.9064994,16295206.6754995,2362849.48124101,11610467.530887
"E1-AK-0-B",788234569.770179,10598502.1348846,43758872.1710002,45623700.2949999,8538318.79649991,8047813.35949996,7824489.05682849,8741278.94423085,40803863.1297118,16219943.9598682,1710989.10152584,46853888.1949996,207834038.1725,834971.29169586,8296870.06945272,5764305.74280782,11583266.0703369,14947631.6239999,61754377.6755996,3533277.24561838,16132078.6968989,27764820.5535,11217636.5450119,13543519.4832144,10214577.2835001,145946054.595536,7201992.38749986,28804484.2615001,3128721.41636204,4971072.95399998,18665635.293,49042085.8575,23252229.4377764,3206410.38749999,25544131.8855,3185745.01899997,9162552.70249996,9162552.70249996,14274630.551,92173402.4439995,103581923.278151,99496801.4083875,6099179.05849994,13334036.9439998,26027626.8790003,16499558.4090004,142554043.536001,6024577.21000004,73673704.4997532,38180836.8999016,71436695.391998,7700669.43299987,291720786.724001,4973435.82896112,69058824.5994998,91300250.9890867,22859239.9814996,13783726.9834996,147612115.420996,255894258.184997,17123801.0704998,15862728.2552904,71975850.0581575,115138986.334276,62577946.986001,56041747.9454409,544163754.845002,20142969.0899998,30866871.7345231,6232164.76810295,26509844.3455002,16074603.7255014,80130835.0075229,36478370.1535708,12056024.9150001,286481503.590608,239016144.593004,97400894.6475024,5593680.55592381,9171407.38560646,27910345.3604993,41316171.953356,27064831.781734,35680545.2266705,23210102.5383854,302281869.407497,98386150.2449993,13161468.1741598,27027446.5389833,7560140.8655172,42956474.4935444,45713583.196333,13447041.4512006,11037804.6967827,12691934.5309995,6162501.00850021,18339141.6779273,5461399.47256995,76102451.9219992,32834417.4388335,16780874.4788378,2096947.31908527,13298615.4359345
"E1-AK-0-C",751127549.878998,16122351.5,438299454.564999,32062761.1279999,7046547.39449992,7558790.29448537,7863960.85654743,6739622.70214485,33359493.5311691,14234591.7045002,1343885.00147804,428608888.410497,192685811.287998,763486.084448387,16271042.5833926,5412340.96739112,8466860.65847702,11512075.527267,56016693.7281231,4410687.93332651,17291827.5511166,24939388.5526745,11601770.0020486,13465100.6720756,8209457.18250005,109281455.267551,6684627.78686497,23579415.1389725,3509050.88319996,3574153.34499992,16829750.7120001,38575116.5588286,21152233.5002998,2602090.35449997,17726214.3008001,3027586.15131475,8278087.2303659,8278087.2303659,12133867.1699999,73530049.8969209,89085685.1725235,83775895.9394431,10264969.8956156,9529388.83600011,23771955.4940729,17333456.2519997,116090244.189744,4402968.59700001,42587742.7442666,29340078.7457326,62330180.8874983,6615198.9296286,183321743.650495,4707341.41966992,63240192.6304988,63241615.5374304,17126086.0655,11548614.3419998,130870028.912498,220990215.673501,13748262.5934999,12287098.1904166,52427700.0919996,96880923.0484989,51829877.125001,46408861.7578353,492557276.138998,17863679.2894575,26537168.5214108,5530788.79936218,20978839.8654989,13389777.0143312,68309503.6054642,31272390.1987862,10829430.1289999,286878762.564496,202016730.403994,89062371.8599991,5512924.46505274,9127709.82450251,19473510.0246042,37172082.2793861,17835537.6980859,29338059.5619564,18580526.689814,266519584.1905,90847021.8359991,10594583.5030001,20045014.9214997,8317679.31738267,42066693.1269769,41382127.7599593,10411894.2415667,10584134.1370764,15712765.6695008,4329975.37799991,15199862.6880002,4512685.42832214,68742158.9650015,26590184.3375,18366021.768771,1776434.53247742,13100245.0309232
"E1-AK-0-D",923160884.510848,12820704.1393021,133070125.865999,57006907.4200001,8938142.388,7894845.76750007,8789237.5553015,8699562.62499738,38972439.7818649,17769646.868,1747497.67601334,128609489.605499,209910201.265499,1029719.0355,8977712.21219305,4359208.34561622,12026212.6592072,19382741.0702216,62636200.1505588,5270792.45482389,18957476.4553564,28031474.1029678,11475289.7093587,12414245.188072,11176110.7545001,148762741.562499,6529368.15500008,31538594.1518824,3395631.77046732,5184432.07849987,17656698.8220001,58966816.5007998,19925558.4960275,3296574.66149998,24873194.9904998,3524179.37339594,8674249.58878894,8674249.58878894,11277047.9055,96179406.8009996,97484037.1415015,97152804.6707695,6285145.55650009,14205016.8095001,27392991.3225,16095185.8814998,148320479.039003,6389582.42549998,78939309.6952593,40942385.006276,68587048.0759008,8104712.77350025,325195376.250497,5273234.3940149,72547809.7179994,87124128.1325296,22906262.8354999,13193666.8539999,145058835.986499,264746080.981497,15077256.5020002,17290539.9587286,58197828.5449988,127920361.941,66463702.7573019,88600358.1293999,561837334.548502,18214063.6565261,35012607.0605001,6067526.36211962,25689326.4365011,17432449.7234982,81430872.4359021,35299745.4346854,12284592.5699997,247387168.488173,247629847.460493,112265356.218796,6669573.58718037,9288389.07683634,28904331.7052004,42637913.435333,34185200.9666656,34924532.2684036,24966320.3238075,349470811.682007,104676470.2845,12134526.8120001,30570348.6289996,7460867.80916414,45641730.9915009,44457559.2490749,11877119.5002234,12213800.2638352,21326678.464501,6425486.44800026,17687007.2832873,4478604.11804573,87500560.8864877,36912931.8748229,20343453.4365001,2265802.69625937,16204026.426244
"E1-AK-2-A",1207356123.118,14654787.265,137795908.270904,90643694.6670001,7457780.65249994,10848960.884,15860081.9884487,15762966.5766856,10481666.9524999,18706455.514027,4334381.58099999,150232202.133891,122076152.4165,1192836.89267242,8884314.52837928,8688767.05044997,8741182.05749991,27349791.5021259,54321678.1494995,3535982.70872626,39811540.4657618,31442459.2394999,14182688.411,8456532.19225007,17016831.1435961,243256910.930357,5137873.54013185,66070911.9010001,881939.786307358,6765750.87567624,21544864.5310003,45653642.2507516,33169459.6796999,1841531.11455001,33080532.7038013,5113558.4016663,11967024.0445001,11967024.0445001,21862495.1894165,182248902.051497,119786749.685499,102959070.602998,3043714.77549987,10100764.1459999,16340368.2849998,17407836.5702028,192308780.037496,7962437.28449999,26653311.0820483,31483974.4524514,96309867.6633001,16843966.5505002,333945663.231503,7630836.17035727,69500975.9453217,115634808.12846,46571608.7685002,15645337.9065001,110326247.344727,329201554.730541,11506211.4665003,16991258.053605,83846624.0865712,95614559.2633287,34788556.9504999,83090355.9823386,603467077.979508,43497889.8234997,41360953.5827742,7457879.65103877,25119223.0725033,13414434.1640002,77117209.8208093,54767150.5451141,6419354.61075043,232985554.564569,214453425.383505,134332447.823501,10045542.6214999,2095658.19907253,43587692.2599999,44872292.0208322,27860477.1120009,32448872.9227928,19427992.4408856,393136725.638501,116693226.923522,4789105.32567681,34933918.1210006,1704122.55839087,46908136.2112639,28632557.462171,7152882.36649996,14626137.7969995,8490178.16749982,10870618.8665005,11112404.0987338,1487909.54827845,88432342.3449982,30713603.3708424,20827708.4783824,1670213.71490294,13431996.1684895
"E1-AK-2-B",972834803.728996,15619778.6904999,439599886.12623,56841082.9859999,6851430.13650002,9444478.32979767,10043570.9396672,10828780.5855662,31040875.3522998,17583112.0200978,1892662.821223,551232298.983495,229542369.973498,858104.818500004,28119330.8873023,4642669.6871429,11136196.0175603,14483810.1173813,57250648.9502698,4493040.94992699,26449039.8174143,27907242.5884999,10103448.8135,14981241.6209101,11464884.536,154219567.552998,7506644.89899998,36319369.9689996,2800157.50507079,3998559.71911616,21738106.9694997,54403621.0223288,21844346.8256428,1126744.24929998,23591867.0085005,4045980.84599995,11818788.1519999,11818788.1519999,14398978.4915001,103970806.426499,108283256.928997,101547199.672499,7213224.95900009,8966134.77049985,29034943.4504193,19021012.9875001,162550975.718148,6421976.26000005,76920829.7328907,44508403.2227542,77541969.3405002,10550132.7904999,340761554.772676,5503283.78726242,71744395.8350003,78377839.0285235,27347195.0905006,13647946.6859999,147947144.732999,255309711.991,15429042.5075004,16348547.8909775,60308304.7232144,144313358.319501,72609041.1239996,62442150.0247935,582784073.858016,24210330.7264994,38103545.3755001,7296599.88429326,26719899.9194998,18312427.7064997,75613775.716027,43793938.8624696,13497125.8319499,346935015.770675,209602495.3365,129031482.950003,8648503.06845803,8247434.28522032,32031789.2132128,43630350.7502145,33057229.9409288,36284436.1580005,26889363.0807525,367206687.164505,111805960.345498,9790940.7930008,38327876.8580002,6120302.80302375,49560518.2665004,38993034.3997998,12584460.9681095,13685496.3122029,22396750.2270001,7243493.26999999,16125768.1112997,4237888.93275837,93271810.3014999,44471720.7604028,20730711.475001,2063767.81425277,15580069.9378286
"E1-AK-2-C",1454607582.30139,18134845.0154161,143704548.704176,93269953.6404998,7902773.74149995,15597608.0174999,14521550.260026,16414809.6239739,24086114.8900746,23809444.4861724,4825594.31677368,135675135.0235,253320159.779997,1236420.97513025,8979131.95191842,7578114.29477509,13751380.2675,22935265.8338732,85519726.2523171,6486144.16397346,33502369.3009998,39259733.9859998,13086099.2975001,19513134.823017,17894475.7068018,245155481.172468,10692001.756,61701192.7144996,1640205.35439699,9620961.5691,24752696.8924997,68949325.2762722,40239018.5714998,1662004.49156918,42647777.8530001,5371685.95289998,17216895.063,17216895.063,28745684.4259999,176552027.633999,194302681.716999,157157205.7795,7693679.15500049,11783049.4939998,33208421.8730005,29808061.7790006,242888551.125499,9019273.57099996,62036737.1199488,54266332.1884468,139742647.611001,17211140.8635004,483692413.711488,16057720.971,98863722.2140458,140953788.48133,52674255.4634987,19356926.8199997,215338101.181501,433778282.776002,22815023.6309994,25123959.9249845,105416122.660428,190827542.751,86375316.4364999,103711809.794173,715845129.060479,48309841.3425124,60078677.6984999,11812140.4507159,42529855.2554989,19757805.8371051,98994254.9414362,74848122.3060671,13324692.825,226094442.160722,282389742.229497,169993080.314999,12651137.3676972,6445303.39847701,50210682.6899251,50687354.4158563,39151031.3786431,48282827.8615005,36191548.0941054,547964364.654491,165619657.219001,9621648.3415003,52755127.7869995,4628900.4505001,64734030.4109999,46909827.6660205,13577901.9966665,19132775.0075862,25705794.0459997,13012526.4035003,19627862.8530002,4517296.91425346,130429871.7485,48719041.0962865,29045553.5413932,2717208.72850001,18689383.3595
"E1-AK-2-D",1146361123.4,16376261.236,170600490.741999,102195117.9005,8096245.28050001,10437911.148,15813613.2584999,15331364.91,26150035.7359591,22557107.7629002,3477231.29484495,144558229.922499,217745952.374498,1095625.40926483,10920604.4072651,6383396.16518982,12879109.8164999,21278111.4207691,54221319.8680295,6794128.25389717,28144287.4748926,32410684.0629462,10867874.22984,10768622.2065,17427669.3862501,197453027.69,5692239.57999996,58739581.479,1538910.65649078,8440590.0206357,17139836.655,56160892.6717851,32768077.0842855,1483463.64573333,31501489.4567642,4660552.08550001,10052631.1450139,10052631.1450139,13795318.6908647,153005372.41,114632798.275014,112782721.850998,5594168.53650023,10435436.285929,30618155.7910001,19329697.5009921,182077260.740001,9928935.88399956,76792969.2373258,41524401.6596754,92489819.3325354,13586666.1200001,388249716.630497,8697169.32056235,76757722.6089417,125236947.590965,38384085.279,15438644.8999999,151753273.719803,325629012.482496,15704829.6625006,21295942.9065716,81146310.0031998,149478465.6585,71804487.8033358,92396646.8184444,619657707.263004,35983233.0890003,61957935.8969999,7867904.92915762,33767018.6460007,16270864.765,108098057.511053,54985849.9408345,13828076.5568787,252508197.539317,246120510.995997,142074827.413998,10208563.3427912,6474375.91159489,45131585.8755472,39713481.5167299,39963606.8761555,43894817.5344993,29622570.6979904,458656771.478999,130030041.742772,9220977.45143483,49121836.5429993,4626484.38351636,53630426.4372126,39590122.3390967,10695450.3807756,15811929.3843428,16141257.2919998,8905821.74849969,17714523.6575003,2784926.10144052,112786955.885498,52700251.054281,22635834.8855001,2948102.91162727,15257419.4209124
"E1-AK-2-E",981850443.257997,13183050.9514048,250845986.4725,66691480.2089998,7370396.66650006,8904716.10917368,10170877.8764999,11795539.401,16724263.1481567,19670828.8028252,2848358.21753996,192616032.488999,177845735.750498,981197.212884281,9162420.59949994,5106657.8196858,8684550.92462882,12587735.5794924,49737856.857707,8458700.55538933,23544729.748745,26371307.4370619,9072016.14850009,9846155.61962766,13951692.2907549,160073065.212,5179570.18999985,44523550.7767563,1356600.34951154,7288474.94972849,15049579.1489997,42517095.2750863,28469119.2187499,1158400.3908,26386657.2059001,3857215.49998459,13165199.013,13165199.013,11709311.8174997,126882748.760999,107610812.268804,102496616.935501,5871366.80799991,8643335.0778001,25805245.2730002,18828981.5465003,146828092.352498,6272400.34249973,37686259.8254693,33593641.0789582,89518697.0235719,12227074.9129999,268149440.801995,8270883.10371437,67037681.3043085,98373071.0351163,36114498.7770001,12555807.3064998,139310495.268499,284470480.715131,13017906.8129998,16854379.4011876,69329121.2897,109765445.667735,50758051.4784988,71221081.3390771,501351648.612001,30819835.8013834,42782238.1306739,7431274.35758602,27806778.0645774,13764035.4145001,67355387.6586731,47488851.2027623,12020962.5055859,168245103.7787,192567881.333504,117372045.620998,8297773.60500015,4391796.84714954,30251766.2380258,37056260.4369991,22627914.1135031,31804462.48406,23494951.9160143,357537335.191497,112042798.902999,7087995.22899999,31765071.0634999,3247830.74492894,42805317.1859995,31893439.0853787,9277816.0197861,13296742.680372,18818542.7364998,6469323.90449993,12704711.6025383,2898360.33697028,86662427.2209999,39794555.3741839,17425147.9746087,1120953.769069,12328347.8482
