2.42,3.19,3.72,3.99,5.34,5.44,6,6.07,6.33,6.67,6.76,6.9,7.06,7.7,7.79,8.2,8.78,9.33,9.81,9.98,10.11,10.35,10.72,11.09,11.4,11.63,11.72,12.07,12.4,12.62,12.82,13.26,14.07,14.19,14.34,14.45,14.78,14.9,15.4,15.83,16.55,16.82,16.97,17.12,17.36,17.74,17.87,18.27,18.92,19,20.2,20.4,20.51,20.96,21.02,21.14,21.47,21.64,21.96,22.15,22.23,22.49,22.73,22.87,23.21,23.36,23.91,24.07,24.53,24.71,25.2,25.26,26.06,26.12,26.24,26.56,26.96,26.81,26.89,26.99,27.12,27.37,27.41,27.68,27.84,28.3,28.43,28.51,28.59,28.93,29.03,29.68,29.88,30.2,30.47,30.63,30.85,30.91,31.33,32.05,33.68,34.08,36.92
"E1-AK-4-B",1082529495,15286482,16302475,92470477,7217758,9889731,7686531,6181832,17885690,15859122,1335884,24412943,315766953,621052,3872921,3003779,2670378,12314508,34290538,3014215,11243271,14775476,4429689,7202100,10356152,101528600,6108049,36704875,832264,3164314,9605311,49648234,19862750,3275589,26461603,1492133,6948347,10618090,11905607,81343790,71101797,82978201,4281886,4507789,7545683,13892774,68969159,5116848,10988581,23798299,45017232,7360683,89992877,2794120,20817345,74016928,13323035,5862052,101257927,245307010,6961889,3685487,8747133,55531955,21357342,54488613,180843286,18795684,11205937,5014741,18034043,5239389,54897374,29830361,6711557,61936448,169335529,10070854,1081570,3785922,28469081,17697310,33875514,20302840,7368005,219646273,37204771,3746870,17607601,2270783,12133591,20296958,1377816,4901584,11146305,6520147,4872282,662021,32728765,17788383,10009401,2145264,3964883
"E1-AK-4-C",765880951,15799489,141970031,55507970,4436123,6983480,4630584,4768986,18128178,10253354,910852,124539192,296246757,630999,3487953,1995124,1878658,7409365,30858525,3052599,8406825,10795050,3159113,7014502,5835499,71453914,5060361,25008252,1320900,2248856,8807442,38891477,14244335,2107327,21134186,1059686,5314826,8625928,8313833,53108051,48496504,63700401,3717136,3900520,5906046,10243122,41753333,3910883,7339082,17728934,29923785,4050474,57484568,2027399,15759399,60096836,7705975,3935388,72700755,206302036,4508289,2698383,6057197,38528749,16087359,37809592,145966161,12057513,7121327,3844453,12596615,4386652,40115862,22200765,5800091,76520072,125755195,7913218,837079,3308407,19692962,15044575,23867187,15974360,5757316,158736057,30371245,3232274,11986780,1830168,9209982,15767617,1699356,3478877,13001137,4241548,3871861,733040,23669043,13445274,7793453,1857422,2905375
"E1-AK-4-D",495878396,12465044,191223894,16503570,1571882,4443114,2259545,2538466,12001132,5151876,660867,160931848,184088759,451364,2119973,1260638,1207170,3121385,18162425,3783001,3269502,5814090,2092537,3629665,2176185,29974560,2549280,10292856,1427167,2206751,3680466,17842475,7707591,1096490,14877831,797440,3382225,6519772,3487290,24963698,25772245,38537027,2830846,2461814,2520229,6243028,18175319,2307163,2994954,8096084,16549807,1810311,21312677,1054795,10519236,37634969,3741751,2270339,42220672,140272697,2181515,2093058,4061752,21217750,8859349,17485848,94439521,6603924,3716717,2378737,8310121,3006266,18993397,12999214,3897214,58296368,74482219,4761025,455749,1815029,7621371,7910456,9296708,9006531,3039755,91487346,22771370,1877802,4862094,1294158,5996281,8174882,1824155,2079787,13265383,1058555,2049150,418132,14128476,8068485,4718002,1217653,1883735
"E1-AK-4-E",738627642,13146749,44998003,47387999,4717908,6952640,4567797,4595328,17786280,9130505,902070,53770860,244059785,546542,3278018,1986070,1777237,7257205,29384532,3292223,6929430,10045583,2945977,7453239,5079096,70499281,4914249,21780686,1305405,2224403,9251526,38940168,11647906,1829873,19467560,1151468,5316628,7941197,9108902,49463582,46680960,54688391,3494760,3765599,5152396,9756711,41600213,3906573,6581256,18505901,27461847,4075316,49644165,1736281,15398600,52453407,7151548,3408621,65655423,175857017,4269919,2770675,5836691,42335602,18747504,37650898,149079123,11457018,6909253,3566153,12371455,4499549,39030816,20162054,6157083,89797950,117673221,7925050,827453,3587379,19677155,15552984,26773575,15562545,5370454,155559372,25867421,2926105,12204507,1824420,9325953,14895213,1722377,3271121,10671275,3480524,3881886,672408,22504689,13300930,7703949,1673044,2963287
"E1-KL-0-A",886897982,14477480,146305871,44518132,4683910,5548728,3433548,3020312,12860653,7560622,878260,134018613,184818704,463664,2442376,2080778,2387119,9930134,30529105,3380396,7148666,9838160,4433594,6353458,4367951,68266019,4318821,18715493,1063990,3473720,7029778,33342454,11620710,2648573,17134658,1658269,3892910,8709347,6361111,46112194,44191882,72256171,3220382,3686626,3289162,9810901,31749790,3900760,5936058,12022685,29749223,2688574,49324489,1624936,16998434,40751641,6760125,3798859,61089788,136003681,4152557,5194981,15185301,24946966,9807120,29267079,191151215,10970415,6212895,3221159,9250250,5974774,25140006,17884618,4905755,82050598,73043856,4954011,526461,2361097,13369612,10416747,13436714,11648585,4218469,122061015,22185329,2665368,9004704,1622229,9832937,13301531,1535612,3828302,10219701,2788655,3274316,489961,23096594,12916627,8939487,1232089,3544122
"E1-KL-0-B",1029038417,13807633,248409520,54996225,3729607,6256156,6378081,3364470,8743348,7545004,632367,188331122,138036105,436994,2035307,2566583,2771877,11833505,38363421,3471122,13791485,12510056,5089834,4414180,7887490,81805187,3470745,31688156,331298,4145221,5402226,27494370,16638399,5511839,16299629,1963992,2834147,8103348,5218713,71545897,53765903,71286268,2242300,2885209,2101402,11472978,40498267,3438058,6180661,11906111,33482830,4140981,69471515,2350396,16350106,40658909,10399045,3417224,48446190,129815934,5489968,5281041,14712335,18005201,5790276,31784658,195619995,16332029,6576648,3675401,9117174,6214232,23138889,23069394,4043493,77939286,68647285,5678158,696884,1462863,13491189,6678149,13054067,9150809,3651660,106068711,20680195,1900044,9027848,1112292,10306581,8692571,760493,4279999,6029503,3425447,2544758,201605,24407303,10454009,9805265,953361,4215797
"E1-KL-0-D",1360392514,22330993,2820514,119522648,5183705,12378698,10367289,5581609,7825923,12006065,1245409,5300295,136984300,926334,1748005,4313163,4946189,42234863,38890596,1627277,25863147,21749903,10004762,4739179,14904616,162803210,4923841,53127505,81607,7013545,7387421,50418208,29972695,8413402,32071608,3402612,2665005,11440891,8865524,154081646,83589650,98074429,2623976,4848771,1636826,17674045,82825542,6262329,11924092,20730562,53832437,8579358,146300840,4325143,31253864,74425159,21083720,5709751,68943573,242143700,10185847,9417864,31822983,30151213,7957830,77699377,360191297,31081913,15651535,5483590,15780842,10915952,43532184,36310258,4203732,102084895,135005733,11651318,1428368,1190397,28631204,6703158,26962194,15668889,6685489,210164453,36354836,2701125,19754104,1141143,20159467,10801349,193683,8468054,3086254,8864020,4170706,106084,46395602,16825206,17186228,1159860,7458210
"E1-KL-2-A",1006581462,12604756,147719791,54847685,4485377,7835699,4851319,3550602,8926147,8378226,986591,110438155,168286625,485492,2381836,2899729,2324889,7915505,30886351,3010610,9926025,11457787,4208174,4720997,6329059,73900453,3872282,24733591,681497,3084535,5362679,29038983,13426785,1820280,16806957,1627416,3707864,7455252,6846096,61550417,54674733,87872655,3154290,3746006,2587938,11830663,35664672,3823838,6089349,11533559,34405041,4320405,60758652,2234952,17371050,56039351,9929128,3920085,64354400,165838313,5873694,4752645,11237474,26016566,8303146,35389838,173717809,15296886,7732483,3794041,11558576,4863473,21064809,22250868,4557254,65039701,62691121,7374268,954271,1362670,11644267,6409766,10170902,10427889,3758286,137808942,25153886,2044354,9460668,1570854,12022921,10894849,1270133,4375819,11539874,2832262,3176681,227276,27281847,12023522,9901759,1239865,4016755
"E1-KL-2-B",1129012442,13867281,99212574,70118061,4850394,6634271,5811089,4955041,11895200,10442066,1147540,83316898,210108381,477954,3035661,2637456,2438680,10807587,36183484,3385586,9986346,13411014,4540162,6988742,7058051,97994526,5356405,27541872,858033,3111307,8330861,45143715,13813389,1776402,18689078,1690464,4492256,9274009,9027067,74185851,62107165,92818584,3585346,4520134,4208126,12931472,49946250,5150121,8734506,17244230,39396946,5164776,71620526,2412033,19245395,53929777,11457998,4943220,77079260,165697710,6698075,4451799,11610640,39293926,14154287,44865907,192119768,16931241,9553320,4275618,13063231,5559456,30262614,25603193,5695905,62022151,82398483,8702174,1109005,2619886,17781222,11931256,19172624,14691346,5213476,164836651,26435650,3060464,12872457,1921797,13552064,16031031,1498605,4988472,11397288,4213409,4209028,452394,31307182,16244821,10864869,1658805,4196421
"E1-KL-2-C",837924853,11961342,151125510,40892114,3783820,5142248,3039168,3353597,10907716,7008152,682275,150266096,180895707,357004,2315523,1939475,1596570,6439564,28270702,3352153,6305942,9143908,2834193,5730458,3875899,58324987,3995302,17882670,1111516,2140926,6084511,29256212,9237763,1074306,13431070,1067787,3644563,6221087,6463241,41874914,43902099,67841785,3132187,3690650,3276403,9488909,30035343,3670668,5744616,12136511,27526789,2818656,45029662,1767497,14381302,41599173,6721080,3485889,56771282,125858630,4472981,3473797,8137680,26297148,9742150,26591184,148705181,11340479,5551132,3368086,9375775,4260971,22721124,18770619,4956729,69181604,60518712,6462219,751608,2200323,12716103,10033471,11667651,11116492,4117945,109461724,20124650,2663598,8829695,1628515,10079147,11354162,1664228,3530333,12502057,2777373,3225996,506347,22812641,11792435,8283848,1370862,3467036
"E1-KL-2-D",872530710,13538591,307038935,42089914,3740181,5636232,4111473,3439092,8889860,6631016,654454,249566909,163672499,453543,1900750,2940062,2142228,7466493,27989377,3264651,8651109,9895488,4087518,3961177,5570964,71277359,3039053,21046263,387679,3308848,4603642,27568918,12083136,1599616,13533920,1555426,2873666,6603090,5126116,61370476,44246259,77520541,2474223,3039159,2080879,10122325,29706927,3483265,5248271,9234867,28934561,3986058,52958269,1624764,16894651,48291276,8357393,3282273,53998025,144118050,4712516,4382937,9617144,24192496,7546534,32829235,167592914,14149142,7233486,3228004,9372606,4564484,17883596,19151369,3725961,63925647,53122181,7794986,841997,1126810,10025140,5046051,9550806,9494236,2845218,119935194,20116783,1436888,8919858,1184378,10694392,9265599,877653,3854018,8514784,2608014,2629535,141619,25240345,10673999,9573357,1125573,4145204
"E1-KL-3-A",828943122,11476245,194017821,41566415,4107078,5645193,3899897,3381367,8448108,6947946,725573,147401182,154416577,419374,2052355,2175089,1843472,5390666,29510184,3050265,7519555,9497037,3070571,5256565,4994340,68605858,3691896,19171488,597625,2434551,5959659,30025825,11077400,1406532,12612785,1136180,3165969,6067194,6057347,53939970,44296234,72534251,2767516,3323862,2507003,9712008,33140463,3612511,4620205,10370416,27685689,3659630,43362507,1754379,14131386,45960924,7671541,3319195,55448510,141000379,4653986,3022172,7676433,22916386,7867254,29093204,133670722,11982096,6353898,3131747,8965164,3773032,17867123,18008449,3954847,69013472,54682612,6300146,739646,1370860,10016791,6221524,8817076,9117928,3370551,114153907,21130870,1826677,7705588,1387898,9861958,9156565,1142086,3297990,9808952,2100298,2722026,261601,22730430,9830342,8326459,1112043,3408076
"E1-KL-3-B",1155059339,14043432,62677432,68486198,6016724,7947180,5606336,4862575,11789468,10126400,945041,67845040,227511830,542788,2960293,2730729,2337682,11368089,45860959,3363950,10309363,13071376,4129426,8793442,7073220,99164573,6194662,29229399,932266,3433862,9802835,47951784,15071548,1951546,20003773,1436850,4626521,7735045,11159292,75584515,67524188,100771251,4286928,4941889,4993370,13829322,47786795,5404116,9498131,18548396,40839341,5298422,77182179,2506477,17314890,63572045,11343546,5086206,83457042,190545759,7260544,3600392,10122193,39178579,14563395,43643320,159847903,17281043,9206255,4688266,13630039,4388184,33450014,26920015,6054339,51577407,87876984,8186013,1103349,2536172,19170370,12364593,18220489,16808542,5865321,172352481,31926625,3274569,14443757,2059355,13333527,14978250,1526409,4831162,14277426,5620907,511221,511221,33458645,16869915,12070714,2074357,4767198
"E1-KL-3-C",872577057,14307349,358595599,43288534,3551171,5252392,3957886,2809876,9437584,5989110,687106,300922537,164642445,269968,2131383,1978468,1535258,6231334,22882789,4469035,7349575,8869550,2675512,3850592,4207015,47953005,3055945,18776117,953218,2702741,4124827,22813984,9254649,1142564,13760199,1114633,3299897,6912769,4284051,38406890,38900807,64617322,2548069,3114625,2317149,8142141,24905916,3052319,4635976,8992946,23503788,2820320,39652743,1750805,11753066,44930875,6084620,3030169,48451728,137585148,3816309,2833660,7328865,18259395,6267646,24138472,111486087,10751219,4923689,3065013,8378833,3358639,18941617,16791350,4336434,50905715,54629590,5305014,645116,1499921,10055039,6875302,8414869,9771750,3326928,102149698,21293131,1951961,7185455,1367743,8902115,9624759,1629557,3017963,12451338,2290296,2445365,321820,21229676,10213438,7854658,1251498,3137258
"E1-KL-3-D",847504605,11471157,124122833,47477145,4355531,6025951,4333002,3511482,8969205,7043317,805258,109949731,170209304,323943,2301648,2189338,1658901,6009901,29975209,3298344,6989263,9587000,3092212,5716013,4750358,68214946,4042157,20999081,929936,2810672,6054173,31998447,10792903,1272358,14441751,1057480,3510377,6561526,5977256,48576123,43031982,71476100,3116977,3685786,3002163,9091882,29243738,3922264,5496054,10814846,27892644,3496064,45784127,1742051,12695074,49612176,7007638,3490283,58892076,152007376,4483585,2770263,7853352,24884527,9067228,30323045,121610794,11703050,6219185,3336213,9563253,3525508,23455483,18557399,4739035,58001301,62771527,6241904,695728,1913753,12347262,8335214,10987236,12148932,3955070,123437232,22819887,2382189,8962353,1615791,9772382,11013627,1467746,3338854,13008384,3134605,397235,397235,22772143,12067949,8151128,1426740,3332474
"E1-KL-3-E",1160632625,13889273,39240583,75410241,5709731,8939741,5278417,4034372,13607068,10027681,1148666,52396729,238725598,581636,3145032,2479168,2376058,13814875,37572239,2818786,10694658,12764712,4285448,7381856,6818289,86971365,5236688,28947738,1122562,2793700,8093139,43996507,14040057,2101480,19721414,1469901,4879571,8133019,11764705,73289009,68730024,94400150,4092079,4600526,4731028,12836436,49879046,5052832,10067539,19119843,41378385,4852099,82650338,2632446,15645145,58183414,10728847,5359458,82524043,172228379,7142227,3268214,9966623,43584555,16150136,45013201,149417038,18363798,9269997,5152644,13292040,4038495,35830452,27921552,6605013,30474990,90952013,7830286,1111556,3189813,20842313,14791627,21254036,16714187,5822978,163788043,28297711,3700169,14317485,2058102,12805203,17880452,1738874,4964925,14170943,5683570,696198,696198,32650997,17572402,12186494,2043958,4773557
